"","hour","starts","ends","high"
"1",1,4,14,827
"2",2,0,13,827
"3",3,1,1,827
"4",4,1,0,827
"5",5,47,6,827
"6",6,197,5,827
"7",7,710,47,827
"8",8,827,46,827
"9",9,166,66,827
"10",10,97,50,827
"11",11,93,97,827
"12",12,87,100,827
"13",13,89,90,827
"14",14,78,98,827
"15",15,89,160,827
"16",16,122,346,827
"17",17,106,768,827
"18",18,132,390,827
"19",19,111,154,827
"20",20,37,113,827
"21",21,29,74,827
"22",22,8,80,827
"23",23,7,45,827
"24",24,0,0,827
