"","hour","starts","ends","high"
"1",1,18,33,978
"2",2,9,9,978
"3",3,15,7,978
"4",4,13,7,978
"5",5,45,4,978
"6",6,235,15,978
"7",7,602,28,978
"8",8,978,49,978
"9",9,527,53,978
"10",10,322,87,978
"11",11,316,115,978
"12",12,318,146,978
"13",13,266,185,978
"14",14,183,198,978
"15",15,157,400,978
"16",16,224,524,978
"17",17,234,696,978
"18",18,249,584,978
"19",19,164,375,978
"20",20,153,291,978
"21",21,90,176,978
"22",22,93,161,978
"23",23,138,119,978
"24",24,0,0,978
