"","hour","starts","ends","high"
"1",1,0,3,257
"2",2,1,4,257
"3",3,1,3,257
"4",4,32,0,257
"5",5,76,2,257
"6",6,54,2,257
"7",7,90,8,257
"8",8,257,5,257
"9",9,83,16,257
"10",10,27,61,257
"11",11,97,51,257
"12",12,67,43,257
"13",13,42,31,257
"14",14,36,48,257
"15",15,49,150,257
"16",16,44,100,257
"17",17,42,166,257
"18",18,55,172,257
"19",19,30,98,257
"20",20,22,51,257
"21",21,15,69,257
"22",22,4,29,257
"23",23,1,31,257
"24",24,0,0,257
