"","hour","starts","ends","high"
"1",1,5,11,349
"2",2,1,5,349
"3",3,1,5,349
"4",4,1,2,349
"5",5,4,5,349
"6",6,140,16,349
"7",7,181,27,349
"8",8,231,18,349
"9",9,103,51,349
"10",10,121,85,349
"11",11,96,141,349
"12",12,157,131,349
"13",13,159,147,349
"14",14,144,171,349
"15",15,149,229,349
"16",16,157,292,349
"17",17,123,349,349
"18",18,150,240,349
"19",19,83,150,349
"20",20,51,98,349
"21",21,37,63,349
"22",22,15,52,349
"23",23,16,36,349
"24",24,0,0,349
