"","hour","starts","ends","high"
"1",1,4,2,1722
"2",2,0,0,1722
"3",3,1,1,1722
"4",4,2,1,1722
"5",5,0,5,1722
"6",6,87,21,1722
"7",7,1697,131,1722
"8",8,1722,147,1722
"9",9,379,46,1722
"10",10,109,27,1722
"11",11,66,34,1722
"12",12,43,53,1722
"13",13,47,66,1722
"14",14,62,93,1722
"15",15,76,260,1722
"16",16,115,956,1722
"17",17,63,945,1722
"18",18,70,202,1722
"19",19,35,82,1722
"20",20,14,50,1722
"21",21,15,34,1722
"22",22,15,25,1722
"23",23,8,6,1722
"24",24,0,0,1722
