"","hour","starts","ends","high"
"1",1,10,39,584
"2",2,4,23,584
"3",3,28,14,584
"4",4,50,41,584
"5",5,46,63,584
"6",6,84,22,584
"7",7,294,55,584
"8",8,584,181,584
"9",9,247,89,584
"10",10,254,117,584
"11",11,267,113,584
"12",12,283,126,584
"13",13,207,138,584
"14",14,181,176,584
"15",15,192,217,584
"16",16,222,364,584
"17",17,292,580,584
"18",18,216,439,584
"19",19,168,360,584
"20",20,122,206,584
"21",21,91,182,584
"22",22,77,138,584
"23",23,30,79,584
"24",24,0,0,584
