"","hour","starts","ends","high"
"1",1,0,2,163
"2",2,1,0,163
"3",3,0,0,163
"4",4,0,0,163
"5",5,3,2,163
"6",6,39,6,163
"7",7,60,11,163
"8",8,105,25,163
"9",9,37,35,163
"10",10,35,43,163
"11",11,33,52,163
"12",12,43,52,163
"13",13,73,79,163
"14",14,77,69,163
"15",15,54,64,163
"16",16,55,71,163
"17",17,69,163,163
"18",18,77,124,163
"19",19,59,83,163
"20",20,42,37,163
"21",21,12,18,163
"22",22,10,10,163
"23",23,8,11,163
"24",24,0,0,163
