"","hour","starts","ends","high"
"1",1,2,0,130
"2",2,0,0,130
"3",3,0,2,130
"4",4,0,1,130
"5",5,1,5,130
"6",6,33,105,130
"7",7,18,23,130
"8",8,17,25,130
"9",9,30,32,130
"10",10,34,43,130
"11",11,49,40,130
"12",12,73,63,130
"13",13,70,75,130
"14",14,59,56,130
"15",15,83,77,130
"16",16,92,89,130
"17",17,97,118,130
"18",18,130,94,130
"19",19,104,79,130
"20",20,56,28,130
"21",21,17,8,130
"22",22,26,7,130
"23",23,12,4,130
"24",24,0,0,130
