"","hour","starts","ends","high"
"1",1,4,0,124
"2",2,3,2,124
"3",3,0,0,124
"4",4,0,0,124
"5",5,0,2,124
"6",6,2,6,124
"7",7,3,52,124
"8",8,7,92,124
"9",9,5,13,124
"10",10,13,47,124
"11",11,22,19,124
"12",12,22,18,124
"13",13,32,28,124
"14",14,35,43,124
"15",15,51,51,124
"16",16,65,23,124
"17",17,124,35,124
"18",18,60,36,124
"19",19,33,30,124
"20",20,25,25,124
"21",21,26,18,124
"22",22,25,5,124
"23",23,16,4,124
"24",24,0,0,124
