"","hour","starts","ends","high"
"1",1,13,34,653
"2",2,8,18,653
"3",3,3,5,653
"4",4,2,1,653
"5",5,12,19,653
"6",6,66,11,653
"7",7,279,26,653
"8",8,653,27,653
"9",9,316,64,653
"10",10,199,60,653
"11",11,135,88,653
"12",12,116,96,653
"13",13,150,84,653
"14",14,113,91,653
"15",15,90,115,653
"16",16,114,213,653
"17",17,171,400,653
"18",18,184,310,653
"19",19,119,254,653
"20",20,96,182,653
"21",21,54,172,653
"22",22,51,125,653
"23",23,28,93,653
"24",24,0,0,653
