"","hour","starts","ends","high"
"1",1,9,38,715
"2",2,4,15,715
"3",3,4,2,715
"4",4,6,1,715
"5",5,55,5,715
"6",6,82,49,715
"7",7,326,102,715
"8",8,715,142,715
"9",9,503,139,715
"10",10,229,141,715
"11",11,264,142,715
"12",12,221,156,715
"13",13,191,179,715
"14",14,197,228,715
"15",15,213,248,715
"16",16,214,387,715
"17",17,279,543,715
"18",18,275,586,715
"19",19,228,436,715
"20",20,187,333,715
"21",21,188,258,715
"22",22,152,185,715
"23",23,97,118,715
"24",24,0,0,715
