"","hour","starts","ends","high"
"1",1,12,13,646
"2",2,2,13,646
"3",3,3,3,646
"4",4,4,1,646
"5",5,41,8,646
"6",6,133,31,646
"7",7,452,49,646
"8",8,514,131,646
"9",9,224,78,646
"10",10,270,89,646
"11",11,175,102,646
"12",12,154,160,646
"13",13,155,171,646
"14",14,144,174,646
"15",15,144,212,646
"16",16,174,407,646
"17",17,215,646,646
"18",18,141,510,646
"19",19,95,169,646
"20",20,63,134,646
"21",21,58,113,646
"22",22,35,70,646
"23",23,20,31,646
"24",24,0,0,646
