"","hour","starts","ends","high"
"1",1,4,19,418
"2",2,1,6,418
"3",3,0,0,418
"4",4,1,0,418
"5",5,16,1,418
"6",6,73,15,418
"7",7,251,11,418
"8",8,418,17,418
"9",9,276,30,418
"10",10,84,63,418
"11",11,122,40,418
"12",12,96,58,418
"13",13,75,82,418
"14",14,72,78,418
"15",15,56,76,418
"16",16,62,126,418
"17",17,105,309,418
"18",18,105,301,418
"19",19,81,189,418
"20",20,40,145,418
"21",21,38,122,418
"22",22,16,98,418
"23",23,18,67,418
"24",24,0,0,418
