"","hour","starts","ends","high"
"1",1,6,9,316
"2",2,6,11,316
"3",3,2,1,316
"4",4,2,3,316
"5",5,2,8,316
"6",6,27,16,316
"7",7,105,65,316
"8",8,316,55,316
"9",9,218,42,316
"10",10,120,41,316
"11",11,85,61,316
"12",12,73,41,316
"13",13,63,57,316
"14",14,86,50,316
"15",15,41,51,316
"16",16,52,102,316
"17",17,87,154,316
"18",18,91,211,316
"19",19,61,177,316
"20",20,81,91,316
"21",21,43,96,316
"22",22,28,66,316
"23",23,35,44,316
"24",24,0,0,316
