"","hour","starts","ends","high"
"1",1,0,2,69
"2",2,0,3,69
"3",3,0,2,69
"4",4,69,3,69
"5",5,24,0,69
"6",6,18,1,69
"7",7,12,3,69
"8",8,37,3,69
"9",9,25,8,69
"10",10,21,7,69
"11",11,18,13,69
"12",12,20,19,69
"13",13,23,18,69
"14",14,18,36,69
"15",15,22,26,69
"16",16,21,30,69
"17",17,16,36,69
"18",18,15,33,69
"19",19,5,29,69
"20",20,8,21,69
"21",21,14,17,69
"22",22,4,17,69
"23",23,2,5,69
"24",24,0,0,69
