"","hour","starts","ends","high"
"1",1,1,13,253
"2",2,3,12,253
"3",3,5,2,253
"4",4,0,0,253
"5",5,7,16,253
"6",6,18,6,253
"7",7,78,13,253
"8",8,211,15,253
"9",9,106,26,253
"10",10,56,66,253
"11",11,78,64,253
"12",12,77,45,253
"13",13,64,56,253
"14",14,87,65,253
"15",15,86,68,253
"16",16,62,185,253
"17",17,58,253,253
"18",18,58,138,253
"19",19,46,83,253
"20",20,65,44,253
"21",21,33,42,253
"22",22,9,29,253
"23",23,5,32,253
"24",24,0,0,253
