"","hour","starts","ends","high"
"1",1,3,0,1068
"2",2,2,3,1068
"3",3,0,0,1068
"4",4,0,0,1068
"5",5,1,5,1068
"6",6,2,205,1068
"7",7,8,525,1068
"8",8,27,1068,1068
"9",9,27,245,1068
"10",10,53,76,1068
"11",11,167,74,1068
"12",12,407,254,1068
"13",13,153,253,1068
"14",14,108,83,1068
"15",15,248,44,1068
"16",16,535,39,1068
"17",17,1025,20,1068
"18",18,233,19,1068
"19",19,108,17,1068
"20",20,68,6,1068
"21",21,42,13,1068
"22",22,15,3,1068
"23",23,13,4,1068
"24",24,0,0,1068
