"","hour","starts","ends","high"
"1",1,4,7,163
"2",2,2,3,163
"3",3,2,3,163
"4",4,3,1,163
"5",5,10,3,163
"6",6,24,9,163
"7",7,61,79,163
"8",8,129,163,163
"9",9,153,81,163
"10",10,76,51,163
"11",11,91,97,163
"12",12,107,56,163
"13",13,109,66,163
"14",14,107,60,163
"15",15,97,103,163
"16",16,75,92,163
"17",17,120,127,163
"18",18,110,145,163
"19",19,100,128,163
"20",20,49,82,163
"21",21,30,55,163
"22",22,20,54,163
"23",23,10,51,163
"24",24,0,0,163
