"","hour","starts","ends","high"
"1",1,1,7,120
"2",2,1,5,120
"3",3,0,2,120
"4",4,1,1,120
"5",5,2,0,120
"6",6,11,1,120
"7",7,66,6,120
"8",8,120,14,120
"9",9,42,13,120
"10",10,51,21,120
"11",11,41,35,120
"12",12,32,25,120
"13",13,34,23,120
"14",14,40,42,120
"15",15,31,46,120
"16",16,22,72,120
"17",17,29,116,120
"18",18,24,69,120
"19",19,24,45,120
"20",20,11,49,120
"21",21,7,28,120
"22",22,13,23,120
"23",23,4,22,120
"24",24,0,0,120
