"","hour","starts","ends","high"
"1",1,3,5,52
"2",2,1,0,52
"3",3,0,0,52
"4",4,0,0,52
"5",5,0,0,52
"6",6,4,24,52
"7",7,16,16,52
"8",8,8,1,52
"9",9,10,9,52
"10",10,12,10,52
"11",11,14,7,52
"12",12,3,17,52
"13",13,25,12,52
"14",14,15,23,52
"15",15,16,32,52
"16",16,25,34,52
"17",17,52,41,52
"18",18,10,17,52
"19",19,17,14,52
"20",20,10,10,52
"21",21,11,11,52
"22",22,1,6,52
"23",23,0,0,52
"24",24,0,0,52
