"","hour","starts","ends","high"
"1",1,6,11,441
"2",2,4,5,441
"3",3,2,0,441
"4",4,8,3,441
"5",5,77,7,441
"6",6,113,20,441
"7",7,366,15,441
"8",8,430,39,441
"9",9,224,56,441
"10",10,148,53,441
"11",11,132,98,441
"12",12,156,72,441
"13",13,131,78,441
"14",14,132,86,441
"15",15,98,124,441
"16",16,114,234,441
"17",17,96,441,441
"18",18,88,401,441
"19",19,83,208,441
"20",20,66,129,441
"21",21,44,88,441
"22",22,35,81,441
"23",23,27,30,441
"24",24,0,0,441
