"","hour","starts","ends","high"
"1",1,11,16,564
"2",2,4,7,564
"3",3,1,6,564
"4",4,5,0,564
"5",5,37,6,564
"6",6,118,9,564
"7",7,351,23,564
"8",8,564,41,564
"9",9,299,44,564
"10",10,166,56,564
"11",11,116,68,564
"12",12,113,67,564
"13",13,126,102,564
"14",14,89,114,564
"15",15,102,137,564
"16",16,122,232,564
"17",17,122,433,564
"18",18,116,487,564
"19",19,88,328,564
"20",20,69,182,564
"21",21,53,115,564
"22",22,62,75,564
"23",23,28,58,564
"24",24,0,0,564
