"","hour","starts","ends","high"
"1",1,8,2,630
"2",2,4,2,630
"3",3,2,1,630
"4",4,0,3,630
"5",5,18,56,630
"6",6,76,365,630
"7",7,261,552,630
"8",8,537,629,630
"9",9,270,404,630
"10",10,144,135,630
"11",11,149,156,630
"12",12,287,230,630
"13",13,286,310,630
"14",14,158,176,630
"15",15,278,146,630
"16",16,491,247,630
"17",17,589,478,630
"18",18,630,458,630
"19",19,313,236,630
"20",20,118,103,630
"21",21,42,63,630
"22",22,31,70,630
"23",23,19,21,630
"24",24,0,0,630
