"","hour","starts","ends","high"
"1",1,0,0,48
"2",2,0,0,48
"3",3,0,0,48
"4",4,0,0,48
"5",5,0,0,48
"6",6,0,2,48
"7",7,12,3,48
"8",8,36,3,48
"9",9,18,12,48
"10",10,13,12,48
"11",11,17,23,48
"12",12,22,28,48
"13",13,33,24,48
"14",14,20,22,48
"15",15,15,27,48
"16",16,15,31,48
"17",17,29,41,48
"18",18,20,42,48
"19",19,48,40,48
"20",20,31,25,48
"21",21,12,15,48
"22",22,5,8,48
"23",23,7,2,48
"24",24,0,0,48
