"","hour","starts","ends","high"
"1",1,2,7,437
"2",2,2,5,437
"3",3,1,1,437
"4",4,2,1,437
"5",5,13,1,437
"6",6,39,69,437
"7",7,215,74,437
"8",8,437,58,437
"9",9,206,51,437
"10",10,88,61,437
"11",11,149,74,437
"12",12,133,81,437
"13",13,107,95,437
"14",14,103,88,437
"15",15,95,104,437
"16",16,173,172,437
"17",17,127,351,437
"18",18,77,368,437
"19",19,61,135,437
"20",20,57,92,437
"21",21,24,60,437
"22",22,23,145,437
"23",23,4,37,437
"24",24,0,0,437
