"","hour","starts","ends","high"
"1",1,4,13,294
"2",2,0,10,294
"3",3,1,0,294
"4",4,2,0,294
"5",5,11,23,294
"6",6,24,84,294
"7",7,131,289,294
"8",8,205,103,294
"9",9,200,99,294
"10",10,162,116,294
"11",11,181,140,294
"12",12,198,158,294
"13",13,169,139,294
"14",14,171,179,294
"15",15,188,179,294
"16",16,294,261,294
"17",17,223,274,294
"18",18,146,233,294
"19",19,174,152,294
"20",20,71,80,294
"21",21,38,51,294
"22",22,24,60,294
"23",23,13,36,294
"24",24,0,0,294
