"","hour","starts","ends","high"
"1",1,2,5,246
"2",2,2,7,246
"3",3,0,13,246
"4",4,1,112,246
"5",5,5,1,246
"6",6,21,28,246
"7",7,72,121,246
"8",8,120,187,246
"9",9,123,89,246
"10",10,75,48,246
"11",11,115,75,246
"12",12,113,116,246
"13",13,108,75,246
"14",14,76,92,246
"15",15,103,74,246
"16",16,193,89,246
"17",17,246,123,246
"18",18,153,138,246
"19",19,85,125,246
"20",20,43,70,246
"21",21,49,62,246
"22",22,33,86,246
"23",23,6,55,246
"24",24,0,0,246
