"","hour","starts","ends","high"
"1",1,10,8,502
"2",2,10,3,502
"3",3,1,2,502
"4",4,2,3,502
"5",5,56,6,502
"6",6,86,95,502
"7",7,266,150,502
"8",8,502,158,502
"9",9,238,110,502
"10",10,152,94,502
"11",11,146,138,502
"12",12,165,107,502
"13",13,124,110,502
"14",14,109,139,502
"15",15,136,138,502
"16",16,175,286,502
"17",17,206,479,502
"18",18,185,414,502
"19",19,202,219,502
"20",20,114,136,502
"21",21,56,122,502
"22",22,57,64,502
"23",23,32,33,502
"24",24,0,0,502
