"","hour","starts","ends","high"
"1",1,7,6,737
"2",2,3,0,737
"3",3,1,0,737
"4",4,4,2,737
"5",5,26,11,737
"6",6,100,178,737
"7",7,157,495,737
"8",8,399,689,737
"9",9,148,541,737
"10",10,188,346,737
"11",11,196,223,737
"12",12,206,260,737
"13",13,244,173,737
"14",14,277,225,737
"15",15,356,284,737
"16",16,716,274,737
"17",17,737,556,737
"18",18,527,303,737
"19",19,267,200,737
"20",20,136,85,737
"21",21,63,91,737
"22",22,23,58,737
"23",23,39,33,737
"24",24,0,0,737
