"","hour","starts","ends","high"
"1",1,8,14,135
"2",2,10,9,135
"3",3,2,4,135
"4",4,1,1,135
"5",5,1,1,135
"6",6,23,1,135
"7",7,64,24,135
"8",8,135,79,135
"9",9,114,34,135
"10",10,84,26,135
"11",11,41,32,135
"12",12,54,49,135
"13",13,42,51,135
"14",14,49,59,135
"15",15,49,61,135
"16",16,54,90,135
"17",17,130,129,135
"18",18,116,125,135
"19",19,83,107,135
"20",20,57,70,135
"21",21,40,57,135
"22",22,28,36,135
"23",23,15,21,135
"24",24,0,0,135
