"","hour","starts","ends","high"
"1",1,14,37,230
"2",2,7,32,230
"3",3,3,11,230
"4",4,3,8,230
"5",5,8,18,230
"6",6,39,117,230
"7",7,219,30,230
"8",8,220,32,230
"9",9,188,30,230
"10",10,166,30,230
"11",11,148,55,230
"12",12,129,54,230
"13",13,129,58,230
"14",14,92,72,230
"15",15,196,95,230
"16",16,132,230,230
"17",17,133,209,230
"18",18,125,181,230
"19",19,93,194,230
"20",20,53,133,230
"21",21,50,99,230
"22",22,33,105,230
"23",23,14,59,230
"24",24,0,0,230
