"","hour","starts","ends","high"
"1",1,2,6,74
"2",2,1,1,74
"3",3,0,0,74
"4",4,0,0,74
"5",5,1,2,74
"6",6,1,8,74
"7",7,14,18,74
"8",8,10,3,74
"9",9,21,24,74
"10",10,43,32,74
"11",11,59,47,74
"12",12,42,45,74
"13",13,61,74,74
"14",14,45,55,74
"15",15,45,40,74
"16",16,52,61,74
"17",17,36,59,74
"18",18,46,48,74
"19",19,50,43,74
"20",20,19,20,74
"21",21,10,16,74
"22",22,5,7,74
"23",23,4,1,74
"24",24,0,0,74
