"","hour","starts","ends","high"
"1",1,5,9,220
"2",2,1,6,220
"3",3,0,0,220
"4",4,1,2,220
"5",5,35,35,220
"6",6,10,42,220
"7",7,91,186,220
"8",8,217,179,220
"9",9,114,174,220
"10",10,85,110,220
"11",11,102,105,220
"12",12,129,121,220
"13",13,140,143,220
"14",14,135,116,220
"15",15,133,97,220
"16",16,139,185,220
"17",17,187,177,220
"18",18,220,193,220
"19",19,93,144,220
"20",20,81,78,220
"21",21,40,30,220
"22",22,31,17,220
"23",23,9,14,220
"24",24,0,0,220
