"","hour","starts","ends","high"
"1",1,0,1,74
"2",2,3,3,74
"3",3,0,2,74
"4",4,0,2,74
"5",5,3,5,74
"6",6,11,7,74
"7",7,24,12,74
"8",8,42,22,74
"9",9,35,24,74
"10",10,36,39,74
"11",11,45,68,74
"12",12,63,45,74
"13",13,55,51,74
"14",14,46,52,74
"15",15,49,44,74
"16",16,44,57,74
"17",17,74,60,74
"18",18,46,63,74
"19",19,65,74,74
"20",20,50,30,74
"21",21,14,13,74
"22",22,11,15,74
"23",23,10,11,74
"24",24,0,0,74
