"","hour","starts","ends","high"
"1",1,8,24,732
"2",2,8,19,732
"3",3,2,5,732
"4",4,0,17,732
"5",5,19,86,732
"6",6,56,148,732
"7",7,163,223,732
"8",8,192,371,732
"9",9,244,225,732
"10",10,110,177,732
"11",11,141,233,732
"12",12,276,416,732
"13",13,308,308,732
"14",14,285,269,732
"15",15,308,318,732
"16",16,494,375,732
"17",17,732,530,732
"18",18,499,373,732
"19",19,293,240,732
"20",20,182,139,732
"21",21,105,61,732
"22",22,141,56,732
"23",23,74,23,732
"24",24,0,0,732
