"","hour","starts","ends","high"
"1",1,22,23,581
"2",2,13,16,581
"3",3,5,6,581
"4",4,8,6,581
"5",5,8,9,581
"6",6,38,18,581
"7",7,66,101,581
"8",8,288,150,581
"9",9,160,210,581
"10",10,113,275,581
"11",11,157,246,581
"12",12,243,276,581
"13",13,275,300,581
"14",14,249,310,581
"15",15,298,336,581
"16",16,464,399,581
"17",17,581,484,581
"18",18,403,351,581
"19",19,220,208,581
"20",20,218,163,581
"21",21,170,139,581
"22",22,112,78,581
"23",23,59,48,581
"24",24,0,0,581
