"","hour","starts","ends","high"
"1",1,1,11,253
"2",2,2,5,253
"3",3,2,0,253
"4",4,1,2,253
"5",5,6,3,253
"6",6,35,20,253
"7",7,141,52,253
"8",8,163,115,253
"9",9,125,109,253
"10",10,58,49,253
"11",11,83,84,253
"12",12,75,89,253
"13",13,86,97,253
"14",14,84,93,253
"15",15,96,117,253
"16",16,121,158,253
"17",17,146,253,253
"18",18,137,171,253
"19",19,74,110,253
"20",20,75,65,253
"21",21,25,32,253
"22",22,6,14,253
"23",23,5,7,253
"24",24,0,0,253
