"","hour","starts","ends","high"
"1",1,8,11,324
"2",2,0,9,324
"3",3,0,2,324
"4",4,1,3,324
"5",5,3,13,324
"6",6,13,10,324
"7",7,307,101,324
"8",8,215,316,324
"9",9,188,195,324
"10",10,150,69,324
"11",11,76,67,324
"12",12,102,76,324
"13",13,89,108,324
"14",14,108,117,324
"15",15,120,160,324
"16",16,200,233,324
"17",17,324,296,324
"18",18,239,213,324
"19",19,133,170,324
"20",20,90,101,324
"21",21,57,60,324
"22",22,30,30,324
"23",23,14,29,324
"24",24,0,0,324
