"","hour","starts","ends","high"
"1",1,5,9,252
"2",2,1,10,252
"3",3,2,4,252
"4",4,0,0,252
"5",5,1,1,252
"6",6,37,0,252
"7",7,117,9,252
"8",8,252,20,252
"9",9,96,15,252
"10",10,75,26,252
"11",11,57,7,252
"12",12,54,37,252
"13",13,49,25,252
"14",14,50,49,252
"15",15,72,45,252
"16",16,39,57,252
"17",17,64,164,252
"18",18,43,130,252
"19",19,51,116,252
"20",20,26,59,252
"21",21,19,48,252
"22",22,8,34,252
"23",23,9,31,252
"24",24,0,0,252
