"","hour","starts","ends","high"
"1",1,3,20,532
"2",2,1,14,532
"3",3,1,9,532
"4",4,2,1,532
"5",5,34,2,532
"6",6,107,8,532
"7",7,248,31,532
"8",8,515,39,532
"9",9,226,97,532
"10",10,173,62,532
"11",11,142,76,532
"12",12,127,115,532
"13",13,124,142,532
"14",14,144,130,532
"15",15,195,180,532
"16",16,156,289,532
"17",17,154,532,532
"18",18,190,275,532
"19",19,120,206,532
"20",20,72,157,532
"21",21,49,95,532
"22",22,23,61,532
"23",23,11,47,532
"24",24,0,0,532
