"","hour","starts","ends","high"
"1",1,9,16,191
"2",2,5,11,191
"3",3,5,2,191
"4",4,2,4,191
"5",5,11,4,191
"6",6,14,8,191
"7",7,94,26,191
"8",8,119,102,191
"9",9,111,85,191
"10",10,72,86,191
"11",11,82,110,191
"12",12,92,103,191
"13",13,93,110,191
"14",14,97,87,191
"15",15,100,83,191
"16",16,109,93,191
"17",17,147,191,191
"18",18,135,166,191
"19",19,160,118,191
"20",20,75,106,191
"21",21,114,61,191
"22",22,69,46,191
"23",23,47,50,191
"24",24,0,0,191
