"","hour","starts","ends","high"
"1",1,6,3,196
"2",2,0,0,196
"3",3,1,0,196
"4",4,0,0,196
"5",5,0,3,196
"6",6,3,38,196
"7",7,11,72,196
"8",8,33,144,196
"9",9,35,49,196
"10",10,36,39,196
"11",11,52,74,196
"12",12,69,58,196
"13",13,51,66,196
"14",14,62,80,196
"15",15,74,67,196
"16",16,82,44,196
"17",17,196,80,196
"18",18,113,68,196
"19",19,92,75,196
"20",20,60,57,196
"21",21,26,14,196
"22",22,21,8,196
"23",23,12,14,196
"24",24,0,0,196
