"","hour","starts","ends","high"
"1",1,11,30,593
"2",2,7,27,593
"3",3,5,2,593
"4",4,1,3,593
"5",5,42,7,593
"6",6,34,38,593
"7",7,284,44,593
"8",8,409,107,593
"9",9,444,118,593
"10",10,300,96,593
"11",11,208,117,593
"12",12,212,159,593
"13",13,144,163,593
"14",14,162,160,593
"15",15,162,223,593
"16",16,131,466,593
"17",17,153,593,593
"18",18,176,452,593
"19",19,150,259,593
"20",20,98,225,593
"21",21,116,138,593
"22",22,58,94,593
"23",23,43,75,593
"24",24,0,0,593
