"","hour","starts","ends","high"
"1",1,8,72,237
"2",2,3,8,237
"3",3,0,4,237
"4",4,0,0,237
"5",5,3,0,237
"6",6,12,1,237
"7",7,138,16,237
"8",8,237,82,237
"9",9,120,101,237
"10",10,109,54,237
"11",11,73,40,237
"12",12,83,44,237
"13",13,90,58,237
"14",14,73,77,237
"15",15,74,50,237
"16",16,79,103,237
"17",17,154,204,237
"18",18,86,185,237
"19",19,71,83,237
"20",20,35,48,237
"21",21,64,64,237
"22",22,19,56,237
"23",23,16,58,237
"24",24,0,0,237
