"","hour","starts","ends","high"
"1",1,7,7,28
"2",2,0,1,28
"3",3,1,0,28
"4",4,0,0,28
"5",5,0,2,28
"6",6,15,1,28
"7",7,13,3,28
"8",8,28,2,28
"9",9,12,9,28
"10",10,15,9,28
"11",11,13,19,28
"12",12,11,7,28
"13",13,16,7,28
"14",14,18,5,28
"15",15,9,22,28
"16",16,3,17,28
"17",17,12,12,28
"18",18,16,14,28
"19",19,7,12,28
"20",20,15,3,28
"21",21,1,3,28
"22",22,5,3,28
"23",23,2,9,28
"24",24,0,0,28
