"","hour","starts","ends","high"
"1",1,6,18,676
"2",2,8,12,676
"3",3,1,7,676
"4",4,7,1,676
"5",5,31,31,676
"6",6,108,21,676
"7",7,474,70,676
"8",8,676,135,676
"9",9,164,54,676
"10",10,106,104,676
"11",11,117,104,676
"12",12,109,127,676
"13",13,148,139,676
"14",14,121,146,676
"15",15,85,128,676
"16",16,155,245,676
"17",17,218,659,676
"18",18,187,471,676
"19",19,141,202,676
"20",20,128,130,676
"21",21,54,77,676
"22",22,32,69,676
"23",23,12,59,676
"24",24,0,0,676
