"","hour","starts","ends","high"
"1",1,2,2,137
"2",2,0,0,137
"3",3,0,1,137
"4",4,5,1,137
"5",5,6,9,137
"6",6,9,9,137
"7",7,50,32,137
"8",8,48,92,137
"9",9,50,50,137
"10",10,47,54,137
"11",11,57,62,137
"12",12,47,77,137
"13",13,76,83,137
"14",14,45,70,137
"15",15,98,100,137
"16",16,135,126,137
"17",17,96,137,137
"18",18,80,119,137
"19",19,62,61,137
"20",20,38,42,137
"21",21,32,33,137
"22",22,19,18,137
"23",23,9,13,137
"24",24,0,0,137
