"","hour","starts","ends","high"
"1",1,0,2,34
"2",2,3,7,34
"3",3,1,2,34
"4",4,5,2,34
"5",5,9,3,34
"6",6,26,5,34
"7",7,6,2,34
"8",8,18,9,34
"9",9,13,9,34
"10",10,15,13,34
"11",11,21,15,34
"12",12,22,12,34
"13",13,16,18,34
"14",14,19,12,34
"15",15,13,20,34
"16",16,20,32,34
"17",17,14,26,34
"18",18,33,34,34
"19",19,19,20,34
"20",20,15,20,34
"21",21,9,17,34
"22",22,1,16,34
"23",23,4,8,34
"24",24,0,0,34
