"","hour","starts","ends","high"
"1",1,4,11,258
"2",2,1,12,258
"3",3,3,28,258
"4",4,14,4,258
"5",5,17,2,258
"6",6,108,6,258
"7",7,245,10,258
"8",8,231,13,258
"9",9,73,12,258
"10",10,52,25,258
"11",11,44,31,258
"12",12,62,32,258
"13",13,44,39,258
"14",14,69,73,258
"15",15,48,60,258
"16",16,50,120,258
"17",17,83,258,258
"18",18,66,200,258
"19",19,41,134,258
"20",20,23,83,258
"21",21,15,44,258
"22",22,18,22,258
"23",23,8,19,258
"24",24,0,0,258
