"","hour","starts","ends","high"
"1",1,6,12,655
"2",2,11,18,655
"3",3,4,2,655
"4",4,5,4,655
"5",5,11,5,655
"6",6,48,139,655
"7",7,174,147,655
"8",8,407,395,655
"9",9,247,199,655
"10",10,209,156,655
"11",11,243,172,655
"12",12,233,307,655
"13",13,277,226,655
"14",14,214,209,655
"15",15,248,279,655
"16",16,343,428,655
"17",17,655,467,655
"18",18,453,437,655
"19",19,255,315,655
"20",20,202,258,655
"21",21,148,175,655
"22",22,124,124,655
"23",23,52,73,655
"24",24,0,0,655
