"","hour","starts","ends","high"
"1",1,4,5,853
"2",2,1,9,853
"3",3,0,2,853
"4",4,15,1,853
"5",5,20,3,853
"6",6,250,13,853
"7",7,644,175,853
"8",8,837,124,853
"9",9,209,112,853
"10",10,184,125,853
"11",11,199,229,853
"12",12,243,245,853
"13",13,271,306,853
"14",14,312,382,853
"15",15,379,400,853
"16",16,260,626,853
"17",17,394,853,853
"18",18,335,430,853
"19",19,189,223,853
"20",20,93,92,853
"21",21,51,66,853
"22",22,36,62,853
"23",23,19,25,853
"24",24,0,0,853
