"","hour","starts","ends","high"
"1",1,1,13,205
"2",2,1,3,205
"3",3,1,1,205
"4",4,0,1,205
"5",5,11,8,205
"6",6,66,13,205
"7",7,163,7,205
"8",8,205,25,205
"9",9,71,27,205
"10",10,57,32,205
"11",11,39,34,205
"12",12,52,29,205
"13",13,36,58,205
"14",14,46,28,205
"15",15,37,54,205
"16",16,38,166,205
"17",17,65,127,205
"18",18,36,91,205
"19",19,29,65,205
"20",20,15,51,205
"21",21,22,25,205
"22",22,23,33,205
"23",23,9,14,205
"24",24,0,0,205
